"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x148449279","x1410361630408462339",2021-06-30 22:16:30,"UnaManteca","@ernestorr Lo curioso es que siendo tan capo no te des cuenta que lo que demuestra es que todas las medidas inconstitucionales que se adoptaron y promoviste no sirven para nada. Escuelas cerradas al pedo, comercios cerrados al pedo. Pobreza en aumento, la economía a la mierda y todo al pedo","Twitter for Android",280,"x1409707511385526272","x73102744","ernestorr",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x73102744","ernestorr","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UnaManteca/status/1410361630408462339","#JeSuiManteca","Buenos Aires","Tweets originales de @unamanteca. Las demás son imitaciones",,FALSE,177,1202,1,7687,926,2010-05-26 18:41:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/148449279/1409352627","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/788796972371148805/h--pDxky_normal.jpg"
"x148449279","x1407400938055294990",2021-06-22 18:11:46,"UnaManteca","@Gus_Noriega Y en todos los países sigue una curva similar, lo que -sumado a la mayor baja de casos en CABA vs. PBA- demuestra que las medidas como cierre de escuelas, no tienen impacto suficiente que las justifiquen","Twitter for Android",203,"x1407083797657624580","x337631754","Gus_Noriega",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x337631754","Gus_Noriega","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UnaManteca/status/1407400938055294990","#JeSuiManteca","Buenos Aires","Tweets originales de @unamanteca. Las demás son imitaciones",,FALSE,177,1202,1,7687,926,2010-05-26 18:41:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/148449279/1409352627","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/788796972371148805/h--pDxky_normal.jpg"
"x148449279","x1407397770298806276",2021-06-22 17:59:11,"UnaManteca","@Aerolineas_AR Que orgullo. En un país como el nuestro, sin pobreza, con escuelas, seguridad  y sistema de salud dignos del primer mundo, podemos darnos el gusto de gastar dos palos verdes por día para tener una aerolínea de bandera. Los países que no la tienen, seguro que no tienen vacunas","Twitter for Android",276,"x1407104003113160710","x153900887","Aerolineas_AR",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x153900887","Aerolineas_AR","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UnaManteca/status/1407397770298806276","#JeSuiManteca","Buenos Aires","Tweets originales de @unamanteca. Las demás son imitaciones",,FALSE,177,1202,1,7687,926,2010-05-26 18:41:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/148449279/1409352627","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/788796972371148805/h--pDxky_normal.jpg"
"x1292794890791854082","x1410359766266920962",2021-06-30 22:09:06,"networkoflight1","Creo que los más golpeados mentalmente fueron los profesores de las escuelas. Están arruinados, los viven psicopateando por un lado o están todos traumados por el otro, parece que hasta en la salud se está mejor.","Twitter for Android",212,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/networkoflight1/status/1410359766266920962","Carolina","Buenos Aires, Argentina","",,FALSE,139,103,2,1416,1106,2020-08-10 12:08:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1292794890791854082/1616212686",,"http://pbs.twimg.com/profile_images/1408178055332433921/Wd1o8uDV_normal.jpg"
"x515987021","x1410356123614564352",2021-06-30 21:54:37,"magaliperezn","También, la culpa la tenían las escuelas, y aunque fueron eficientes en mantenerlas sin clases presenciales hasta el día de hoy, no sabemos si fueron eficientes en transmitir conocimiento, y no lo vamos a saber porque este mismo gobierno decidió cancelar las pruebas Aprender. https://t.co/taXe1SXgcI","Twitter for iPhone",276,"x1410355865442467844","x515987021","magaliperezn",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E5KXakWXEAANgvo.jpg","https://t.co/taXe1SXgcI","https://twitter.com/magaliperezn/status/1410356123614564352/photo/1","photo","http://pbs.twimg.com/media/E5KXakWXEAANgvo.jpg","https://t.co/taXe1SXgcI","https://twitter.com/magaliperezn/status/1410356123614564352/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/magaliperezn/status/1410356123614564352","Magalí Perez","América, Buenos Aires","25. Politóloga. Siempre con ganas de cambiar el <U+0001F30E>. Parte de @Rivadaviajoven y Secretaria de Gobierno de @munirivadavia1",,FALSE,723,437,3,15190,2503,2012-03-05 23:46:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/515987021/1573336788","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1396480416228511749/Y8Z6PJR7_normal.jpg"
"x515987021","x1407829154792357905",2021-06-23 22:33:21,"magaliperezn","Para muchas familias, el cierre de las escuelas y las medidas de distanciamiento social han aumentado la carga de trabajo doméstico y de cuidados de las mujeres en el hogar, lo que les dificulta asumir trabajos remunerados o mantener el equilibrio entre ambas ocupaciones. https://t.co/EuiwQuCdFp","Twitter for iPhone",272,"x1407828363721519114","x515987021","magaliperezn",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E4mdJdrXMAAaC6g.jpg","https://t.co/EuiwQuCdFp","https://twitter.com/magaliperezn/status/1407829154792357905/photo/1","photo","http://pbs.twimg.com/media/E4mdJdrXMAAaC6g.jpg","https://t.co/EuiwQuCdFp","https://twitter.com/magaliperezn/status/1407829154792357905/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/magaliperezn/status/1407829154792357905","Magalí Perez","América, Buenos Aires","25. Politóloga. Siempre con ganas de cambiar el <U+0001F30E>. Parte de @Rivadaviajoven y Secretaria de Gobierno de @munirivadavia1",,FALSE,723,437,3,15190,2503,2012-03-05 23:46:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/515987021/1573336788","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1396480416228511749/Y8Z6PJR7_normal.jpg"
"x936710998819524609","x1410355985722580996",2021-06-30 21:54:04,"vivalarivalidad","Lo mal que me hacen las fotos de niñeces llenas de abrigo intentando estudiar en escuelas que se caen a pedazos, de los dos lados de la panamericana. Estoy harto de este sistema de mierda.","Twitter for Android",188,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/018f1cde6bad9747.json","Ciudad Autónoma de Buenos Aires","Ciudad Autónoma de Buenos Aires, Argentina","city","Argentina","AR","NA NA","NA NA","-58.5317922 -58.353494 -58.353494 -58.5317922 -34.674453 -34.674453 -34.534177 -34.534177","https://twitter.com/vivalarivalidad/status/1410355985722580996","Julián Marino","","Trosko del PTS, trans y laburante. 
Leo por placer, escribo por necesidad.",,FALSE,135,102,0,1513,1114,2017-12-01 21:38:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/936710998819524609/1581691730",,"http://pbs.twimg.com/profile_images/1409681109118504960/mGw2t1Nm_normal.jpg"
"x783074724","x1410355750120087559",2021-06-30 21:53:08,"jfaginas","#COVID19
30/6/21
Buenos Aires - invierno - temperaturas de 5 °C.

Escuelas con aulas abiertas, ventanas abiertas y sin calefacción.<U+2705>

Negocios con puertas cerradas, ventanas cerradas y con calefacción.<U+274C>

Pido coherencia a las autoridades.","Twitter for Android",238,,,,FALSE,FALSE,0,0,,,"COVID19",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jfaginas/status/1410355750120087559","José Faginas","Buenos Aires - Argentina","Profesor de Electrónica",,FALSE,113,46,11,7298,1707,2012-08-26 19:48:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/783074724/1587088719","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1250966893206409216/9guCK15K_normal.jpg"
"x635396476","x1410355506393272322",2021-06-30 21:52:10,"6uidoGT","@BumperCrop1 Lavaría platos allá, si. Donde no te dejan sin vacunas, sin vuelos y sin escuelas por caprichos políticos. Donde difícilmente este grupo de científicos hubiera alcanzado posiciones relevantes en un mercado competitivo.
Resentidos e hipócritas, porque son los primeros en ir.","Twitter for Android",274,"x1410301343441600527","x1366380860","BumperCrop1",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1366380860","BumperCrop1","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/6uidoGT/status/1410355506393272322","Guido GT","Buenos Aires, Argentina","Reglas claras. Las cosas por su nombre. Por la educación pública, laica, y gratuita para argentinos. Inmigración estratégica, y reproducción responsable<U+200B>.",,FALSE,59,40,0,3159,40004,2012-07-14 13:43:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/635396476/1491481263","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2396940921/Rubik_normal.jpg"
"x635396476","x1408221696465772547",2021-06-25 00:33:10,"6uidoGT","@CFKArgentina @SenadoArgentina ¡Cuánto amor no correspondido! Aceptémoslo. A esta mujer le importamos un pepino todos. Ella multimillonaria sin más que un sueldo estatal, y nosotros acá, mendigando vacunas. Ella ya a salvo, hace rato. Su lugar en el mundo, sin escuelas hace año y medio. 50% de pobres. Miremos.","Twitter for Android",280,"x1408207226477727744","x138814032","CFKArgentina",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x138814032 x555684585","CFKArgentina SenadoArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/6uidoGT/status/1408221696465772547","Guido GT","Buenos Aires, Argentina","Reglas claras. Las cosas por su nombre. Por la educación pública, laica, y gratuita para argentinos. Inmigración estratégica, y reproducción responsable<U+200B>.",,FALSE,59,40,0,3159,40004,2012-07-14 13:43:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/635396476/1491481263","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2396940921/Rubik_normal.jpg"
"x635396476","x1409685972229378055",2021-06-29 01:31:41,"6uidoGT","@prensaobrera ¿Qué tal si se ordenan un poco, muchachos? Les urbanizan, les llevan servicios, les abastecen los merenderos, escuelas a medida, planes y tarjetas alimentarias, etc. ¿Y tienen cara de pedir menú? ¿Qué día les queda bien la clase de pilates?","Twitter for Android",240,"x1402629432268005381","x65358581","prensaobrera",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x65358581","prensaobrera","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/6uidoGT/status/1409685972229378055","Guido GT","Buenos Aires, Argentina","Reglas claras. Las cosas por su nombre. Por la educación pública, laica, y gratuita para argentinos. Inmigración estratégica, y reproducción responsable<U+200B>.",,FALSE,59,40,0,3159,40004,2012-07-14 13:43:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/635396476/1491481263","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2396940921/Rubik_normal.jpg"
"x1072679314662088704","x1410352269795774475",2021-06-30 21:39:18,"Atavus13","@FurmanElias Viaje misional a la frontera entre Jujuy y Bolivia. Apenas comiendo, cansado, sucio y barbudo porque llegábamos tarde de las escuelas de montaña arriba con el unimov de Gendarmería y el agua salía congelada,literalmente hablando (desierto).<U+0001F914><U+0001F60A>","Twitter Web App",242,"x1410310997663961094","x1068247252202868738","FurmanElias",FALSE,FALSE,4,2,,,,,,,,,,,,,,,,"x1068247252202868738","FurmanElias","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Atavus13/status/1410352269795774475","Atavus","Buenos Aires, Argentina","Escéptico por naturaleza sobre el ser humano, me quedo con mis perros y mi cinismo. Ego sum qui sum...",,FALSE,21707,21937,5,116267,409516,2018-12-12 02:27:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/1072679314662088704/1550022973",,"http://pbs.twimg.com/profile_images/1377249375290802176/DPCxYiK8_normal.png"
"x350504547","x1407423293221638149",2021-06-22 19:40:36,"mjose_74","Celebran que los nenes de primaria van a tener las escuelas cerradas y se comprometen a evitar que los nenes de nivel inicial vayan al jardín. Es la ""lucha contra la patronal"" https://t.co/7zRo6S2Cb1","Twitter Web App",175,,,,TRUE,FALSE,112,68,,,,,"twitter.com/barlettamario/…","https://t.co/7zRo6S2Cb1","https://twitter.com/barlettamario/status/1407049763351105540",,,,,,,,,,,"es","x1407049763351105540","""No hay presencialidad...festejemos!"", dice Baradel del gremio docente @AdulUnl 
 #AbranLasEscuelas https://t.co/qnyILlEmZJ",2021-06-21 18:56:19,"Twitter for iPhone",86,48,"x187984926","barlettamario","Mario Barletta",19512,3448,4132,"Santa Fé, Argentina","<U+0001F3DB> Rector @unlitoral_ 2000 - 2007 <U+0001F3E2> Intendente Ciudad de Santa Fe 2007 - 2011 <U+0001F1E6><U+0001F1F7><U+0001F1FA><U+0001F1FE> Embajador Argentino en la Rep Oriental de Uruguay 2018 - 2019",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1407423293221638149","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1409125213397307395",2021-06-27 12:23:25,"mjose_74","@yaelrosenfeld @QuimeyLillo Me indigna la falta de sentido de la urgencia. Estamos ante la catástrofe consumada y con escuelas que siguen cerradas en un montón de lugares, y tiene el tupé de decir que todavía no es el momento de reclamar a viva voz.","Twitter for iPhone",221,"x1409124485140201474","x127998837","yaelrosenfeld",FALSE,FALSE,17,0,,,,,,,,,,,,,,,,"x127998837 x280842148","yaelrosenfeld QuimeyLillo","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1409125213397307395","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1409137525717966849",2021-06-27 13:12:21,"mjose_74","@natalischejtman @tomascarretto @anaecorrea @ugemitch No sé qué significa lo de “verdades indiscutidas”. Lo que sabemos hoy (y hace meses) es el impacto negativo del cierre de las escuelas en innumerables aspectos de la salud y el bienestar de los chicos y sus familias. En cambio, el beneficio epidemiológico no está constatado.","Twitter for iPhone",275,"x1409136402491756550","x139769984","natalischejtman",FALSE,FALSE,28,2,,,,,,,,,,,,,,,,"x139769984 x178408171 x249254278 x166706153","natalischejtman tomascarretto anaecorrea ugemitch","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1409137525717966849","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1407775066268577797",2021-06-23 18:58:25,"mjose_74","Aparentemente la función de la @defensora_nna tiene más que ver con respetar acuerdos políticos que con velar por los derechos de NNyA https://t.co/qeyhDPjpox","Twitter Web App",158,"x1407775064506908678","x350504547","mjose_74",FALSE,FALSE,17,6,,,,,"lapoliticaonline.com.ar/nota/134882-pa…","https://t.co/qeyhDPjpox","https://www.lapoliticaonline.com.ar/nota/134882-para-la-defensora-del-nino-fue-un-error-cerrar-las-escuelas-todo-el-2020/",,,,,,,,,"x1179051694082203648","defensora_nna","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1407775066268577797","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1410351647470112781",2021-06-30 21:36:50,"mjose_74","Perú, uno de los países más golpeados por el coronavirus, es también uno de los que ha mantenido las escuelas cerradas por más tiempo. 
Actualmente sólo el 0,5% de los niños ha vuelto a las aulas y no hay certezas para el próximo ciclo lectivo https://t.co/DUA79imP7N","Twitter for iPhone",243,,,,FALSE,FALSE,8,4,,,,,,,,"http://pbs.twimg.com/media/E5KTWJXWUAEfFq5.jpg","https://t.co/DUA79imP7N","https://twitter.com/mjose_74/status/1410351647470112781/photo/1","photo","http://pbs.twimg.com/media/E5KTWJXWUAEfFq5.jpg","https://t.co/DUA79imP7N","https://twitter.com/mjose_74/status/1410351647470112781/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1410351647470112781","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1407843006573580294",2021-06-23 23:28:23,"mjose_74","Los lazos de @padresorgfed. Vamos Santa Fe!!!
#AbranLasEscuelas 
Todos los días
Todas las escuelas
Todos los días https://t.co/gotYb1s3e9","Twitter Web App",113,,,,TRUE,FALSE,20,7,,,"AbranLasEscuelas",,"twitter.com/padresrafaela/…","https://t.co/gotYb1s3e9","https://twitter.com/padresrafaela/status/1407836678446800901",,,,,,,,,"x1345471518126575617","PadresOrgFed","es","x1407836678446800901","<U+0001F4AA><U+0001F3FC> Nos encontramos para intercambiar experiencias a lo largo de toda la provincia. 
<U+0001F449><U+0001F3FB> Hablamos de nuestra organización y de sus logros.
<U+2705> Más motivados que nunca, planeamos la estrategia para insistir en clases presenciales 100%.
@QuimeyLilo @mjose_74 @juli_sic @PadresOrgFed https://t.co/yGjkolRtlR",2021-06-23 23:03:15,"Twitter for iPhone",26,3,"x1327422536708132864","padresrafaela","Padres Organizados Rafaela",368,926,947,"Rafaela, Santa Fe.","Queremos que vuelvan las #ClasesPresenciales. En patios, Terrazas, plazas con los protocolos necesarios.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1407843006573580294","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1409123544181657603",2021-06-27 12:16:47,"mjose_74","@tomascarretto @anaecorrea @natalischejtman @ugemitch “en algún momento habrá que decirlo más a viva voz…”, me pregunto cuándo llegará ese momento. ¿Cuál es el timing para denunciar que siguen vulnerando los derechos de los chicos? Porque seguimos con escuelas cerradas en muchos lugares del país.","Twitter for iPhone",243,"x1409058650149240837","x178408171","tomascarretto",FALSE,FALSE,208,47,,,,,,,,,,,,,,,,"x178408171 x249254278 x139769984 x166706153","tomascarretto anaecorrea natalischejtman ugemitch","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1409123544181657603","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x350504547","x1410243541935214600",2021-06-30 14:27:16,"mjose_74","Los países que más tiempo cerraron las escuelas por la pandemia también son los que tienen peor performance en las evaluaciones de 2018 https://t.co/nEppZNTCLx","Twitter Web App",135,,,,TRUE,FALSE,21,9,,,,,"twitter.com/ClaraSchettino…","https://t.co/nEppZNTCLx","https://twitter.com/ClaraSchettino/status/1410242649626267650",,,,,,,,,,,"es","x1410242649626267650","Happening now! Countries on the left corner closed their schools for longer, they are also countries with low performance @TodosEducacao @OECD_Centre. Can be watch in english or portuguese: https://t.co/Qv3PkS6qkn https://t.co/2ivXT9zLku",2021-06-30 14:23:43,"Twitter Web App",7,1,"x339869583","ClaraSchettino","Clara Schettino",859,730,2060,"","Development, education, MPAID, Mexican",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjose_74/status/1410243541935214600","María José Navajas <U+0001F56F><U+0001F90D><U+0001F49A>","Buenos Aires","Cuando no escribo en Twitter, digo cosas un poco más serias sobre la historia argentina: https://t.co/ksMlKRYtbU",,FALSE,3123,1266,17,70874,71973,2011-08-07 21:56:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/350504547/1533909372","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1405163653502889991/zrKAdxy1_normal.jpg"
"x1272650276676255752","x1410350514617868305",2021-06-30 21:32:20,"juventudalberd1","Aunque las condiciones climáticas fueron adversas, los ciudadanos se fueron acercando a las escuelas para emitir su voto. Esta vez, fueron el doble de establecimientos educativos habilitados para los comicios, para evitar las grandes aglomeraciones de personas","Twitter Web App",260,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/juventudalberd1/status/1410350514617868305","juventudalberdiana","Buenos Aires","",,FALSE,121,97,1,425,319,2020-06-15 22:01:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1272650276676255752/1611107094",,"http://pbs.twimg.com/profile_images/1387930924717912066/sycbXT5w_normal.jpg"
"x215087779","x1410350044197363717",2021-06-30 21:30:28,"avemart2013","@todonoticias Ahora se dan cuenta!!!??? . Estar en las escuelas estos días es como estar en una cápsula de criogenia...<U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>","Twitter for Android",115,"x1410347417237692421","x25992212","todonoticias",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x25992212","todonoticias","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/avemart2013/status/1410350044197363717","<U+0001F49A>Avemart<U+0001F49A>","Buenos Aires","Brilla...",,FALSE,513,371,7,44655,40904,2010-11-12 23:45:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/215087779/1422136563","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1119419115628892162/6uwEgQUU_normal.jpg"
"x1230632027944296449","x1410285563471613953",2021-06-30 17:14:14,"airebonaerense","Se trata de una nueva estrategia para garantizar mayor seguridad sanitaria en escuelas. https://t.co/KEGLFFtGWX","WordPress.com",111,,,,FALSE,FALSE,0,0,,,,,"buenosairesaldia.com.ar/ensenada-reali…","https://t.co/KEGLFFtGWX","https://buenosairesaldia.com.ar/ensenada-realizan-testeos-al-personal-de-educacion/",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/airebonaerense/status/1410285563471613953","AIRE bonaerense","Provincia Buenos Aires","Portal de la provincia de Buenos Aires
https://t.co/YWbfc6NPBz
Programa de radio: toda la provincia en un sólo lugar Lun a Vier de 7.30 a 10.30","https://t.co/pLpuhfFzjA",FALSE,361,997,2,5806,119,2020-02-20 23:15:21,FALSE,"https://t.co/pLpuhfFzjA","http://www.buenosairesaldia.com.ar",,"https://pbs.twimg.com/profile_banners/1230632027944296449/1584620778",,"http://pbs.twimg.com/profile_images/1232990430255513600/rx8Vni9t_normal.jpg"
